Municipios;País de nacimiento;Sexo;Periodo;Total
11021 Jimena de la Frontera;Uruguay;Hombres;1 de enero de 2019;2
11021 Jimena de la Frontera;Uruguay;Hombres;1 de enero de 2018;5
11021 Jimena de la Frontera;Uruguay;Hombres;1 de enero de 2017;4
11021 Jimena de la Frontera;Uruguay;Hombres;1 de enero de 2016;4
11021 Jimena de la Frontera;Uruguay;Hombres;1 de enero de 2015;4
11021 Jimena de la Frontera;Uruguay;Mujeres;1 de enero de 2020;0
11021 Jimena de la Frontera;Uruguay;Mujeres;1 de enero de 2019;0
11021 Jimena de la Frontera;Uruguay;Mujeres;1 de enero de 2018;1
11021 Jimena de la Frontera;Uruguay;Mujeres;1 de enero de 2017;1
11021 Jimena de la Frontera;Uruguay;Mujeres;1 de enero de 2016;1
11021 Jimena de la Frontera;Uruguay;Mujeres;1 de enero de 2015;0
11021 Jimena de la Frontera;Venezuela;Total;1 de enero de 2020;0
11021 Jimena de la Frontera;Venezuela;Total;1 de enero de 2019;0
11021 Jimena de la Frontera;Venezuela;Total;1 de enero de 2018;0
11021 Jimena de la Frontera;Venezuela;Total;1 de enero de 2017;0
11021 Jimena de la Frontera;Venezuela;Total;1 de enero de 2016;1
11021 Jimena de la Frontera;Venezuela;Total;1 de enero de 2015;2
11021 Jimena de la Frontera;Venezuela;Hombres;1 de enero de 2020;0
11021 Jimena de la Frontera;Venezuela;Hombres;1 de enero de 2019;0
11021 Jimena de la Frontera;Venezuela;Hombres;1 de enero de 2018;0
11021 Jimena de la Frontera;Venezuela;Hombres;1 de enero de 2017;0
11021 Jimena de la Frontera;Venezuela;Hombres;1 de enero de 2016;0
11021 Jimena de la Frontera;Venezuela;Hombres;1 de enero de 2015;1
11021 Jimena de la Frontera;Venezuela;Mujeres;1 de enero de 2020;0
11021 Jimena de la Frontera;Venezuela;Mujeres;1 de enero de 2019;0
11021 Jimena de la Frontera;Venezuela;Mujeres;1 de enero de 2018;0
11021 Jimena de la Frontera;Venezuela;Mujeres;1 de enero de 2017;0
11021 Jimena de la Frontera;Venezuela;Mujeres;1 de enero de 2016;1
11021 Jimena de la Frontera;Venezuela;Mujeres;1 de enero de 2015;1
11021 Jimena de la Frontera;Asia;Total;1 de enero de 2020;12
11021 Jimena de la Frontera;Asia;Total;1 de enero de 2019;13
11021 Jimena de la Frontera;Asia;Total;1 de enero de 2018;19
11021 Jimena de la Frontera;Asia;Total;1 de enero de 2017;19
11021 Jimena de la Frontera;Asia;Total;1 de enero de 2016;19
11021 Jimena de la Frontera;Asia;Total;1 de enero de 2015;20
11021 Jimena de la Frontera;Asia;Hombres;1 de enero de 2020;5
11021 Jimena de la Frontera;Asia;Hombres;1 de enero de 2019;5
11021 Jimena de la Frontera;Asia;Hombres;1 de enero de 2018;7
11021 Jimena de la Frontera;Asia;Hombres;1 de enero de 2017;7
11021 Jimena de la Frontera;Asia;Hombres;1 de enero de 2016;6
11021 Jimena de la Frontera;Asia;Hombres;1 de enero de 2015;6
11021 Jimena de la Frontera;Asia;Mujeres;1 de enero de 2020;7
11021 Jimena de la Frontera;Asia;Mujeres;1 de enero de 2019;8
11021 Jimena de la Frontera;Asia;Mujeres;1 de enero de 2018;12
11021 Jimena de la Frontera;Asia;Mujeres;1 de enero de 2017;12
11021 Jimena de la Frontera;Asia;Mujeres;1 de enero de 2016;13
11021 Jimena de la Frontera;Asia;Mujeres;1 de enero de 2015;14
11021 Jimena de la Frontera;China;Total;1 de enero de 2020;8
11021 Jimena de la Frontera;China;Total;1 de enero de 2019;8
11021 Jimena de la Frontera;China;Total;1 de enero de 2018;8
11021 Jimena de la Frontera;China;Total;1 de enero de 2017;11
11021 Jimena de la Frontera;China;Total;1 de enero de 2016;11
11021 Jimena de la Frontera;China;Total;1 de enero de 2015;12
11021 Jimena de la Frontera;China;Hombres;1 de enero de 2020;4
11021 Jimena de la Frontera;China;Hombres;1 de enero de 2019;4
11021 Jimena de la Frontera;China;Hombres;1 de enero de 2018;4
11021 Jimena de la Frontera;China;Hombres;1 de enero de 2017;5
11021 Jimena de la Frontera;China;Hombres;1 de enero de 2016;5
11021 Jimena de la Frontera;China;Hombres;1 de enero de 2015;5
11021 Jimena de la Frontera;China;Mujeres;1 de enero de 2020;4
11021 Jimena de la Frontera;China;Mujeres;1 de enero de 2019;4
11021 Jimena de la Frontera;China;Mujeres;1 de enero de 2018;4
11021 Jimena de la Frontera;China;Mujeres;1 de enero de 2017;6
11021 Jimena de la Frontera;China;Mujeres;1 de enero de 2016;6
11021 Jimena de la Frontera;China;Mujeres;1 de enero de 2015;7
11021 Jimena de la Frontera;Pakistán;Total;1 de enero de 2020;0
11021 Jimena de la Frontera;Pakistán;Total;1 de enero de 2019;0
11021 Jimena de la Frontera;Pakistán;Total;1 de enero de 2018;2
11021 Jimena de la Frontera;Pakistán;Total;1 de enero de 2017;1
11021 Jimena de la Frontera;Pakistán;Total;1 de enero de 2016;1
11021 Jimena de la Frontera;Pakistán;Total;1 de enero de 2015;1
11021 Jimena de la Frontera;Pakistán;Hombres;1 de enero de 2020;0
11021 Jimena de la Frontera;Pakistán;Hombres;1 de enero de 2019;0
11021 Jimena de la Frontera;Pakistán;Hombres;1 de enero de 2018;2
11021 Jimena de la Frontera;Pakistán;Hombres;1 de enero de 2017;1
11021 Jimena de la Frontera;Pakistán;Hombres;1 de enero de 2016;1
11021 Jimena de la Frontera;Pakistán;Hombres;1 de enero de 2015;1
11021 Jimena de la Frontera;Pakistán;Mujeres;1 de enero de 2020;0
11021 Jimena de la Frontera;Pakistán;Mujeres;1 de enero de 2019;0
11021 Jimena de la Frontera;Pakistán;Mujeres;1 de enero de 2018;0
11021 Jimena de la Frontera;Pakistán;Mujeres;1 de enero de 2017;0
11021 Jimena de la Frontera;Pakistán;Mujeres;1 de enero de 2016;0
11021 Jimena de la Frontera;Pakistán;Mujeres;1 de enero de 2015;0
11021 Jimena de la Frontera;Oceanía ;Total;1 de enero de 2020;1
11021 Jimena de la Frontera;Oceanía ;Total;1 de enero de 2019;1
11021 Jimena de la Frontera;Oceanía ;Total;1 de enero de 2018;1
11021 Jimena de la Frontera;Oceanía ;Total;1 de enero de 2017;1
11021 Jimena de la Frontera;Oceanía ;Total;1 de enero de 2016;1
11021 Jimena de la Frontera;Oceanía ;Total;1 de enero de 2015;1
11021 Jimena de la Frontera;Oceanía ;Hombres;1 de enero de 2020;0
11021 Jimena de la Frontera;Oceanía ;Hombres;1 de enero de 2019;0
11021 Jimena de la Frontera;Oceanía ;Hombres;1 de enero de 2018;0
11021 Jimena de la Frontera;Oceanía ;Hombres;1 de enero de 2017;0
11021 Jimena de la Frontera;Oceanía ;Hombres;1 de enero de 2016;0
11021 Jimena de la Frontera;Oceanía ;Hombres;1 de enero de 2015;0
11021 Jimena de la Frontera;Oceanía ;Mujeres;1 de enero de 2020;1
11021 Jimena de la Frontera;Oceanía ;Mujeres;1 de enero de 2019;1
11021 Jimena de la Frontera;Oceanía ;Mujeres;1 de enero de 2018;1
11021 Jimena de la Frontera;Oceanía ;Mujeres;1 de enero de 2017;1
11021 Jimena de la Frontera;Oceanía ;Mujeres;1 de enero de 2016;1
11021 Jimena de la Frontera;Oceanía ;Mujeres;1 de enero de 2015;1
11022 Línea de la Concepción, La;Extranjero;Total;1 de enero de 2020;6.896
11022 Línea de la Concepción, La;Extranjero;Total;1 de enero de 2019;6.459
11022 Línea de la Concepción, La;Extranjero;Total;1 de enero de 2018;6.148
11022 Línea de la Concepción, La;Extranjero;Total;1 de enero de 2017;6.085
11022 Línea de la Concepción, La;Extranjero;Total;1 de enero de 2016;6.111
11022 Línea de la Concepción, La;Extranjero;Total;1 de enero de 2015;5.966
11022 Línea de la Concepción, La;Extranjero;Hombres;1 de enero de 2020;3.494
11022 Línea de la Concepción, La;Extranjero;Hombres;1 de enero de 2019;3.298
11022 Línea de la Concepción, La;Extranjero;Hombres;1 de enero de 2018;3.110
11022 Línea de la Concepción, La;Extranjero;Hombres;1 de enero de 2017;3.116
11022 Línea de la Concepción, La;Extranjero;Hombres;1 de enero de 2016;3.134
11022 Línea de la Concepción, La;Extranjero;Hombres;1 de enero de 2015;3.062
11022 Línea de la Concepción, La;Extranjero;Mujeres;1 de enero de 2020;3.402
11022 Línea de la Concepción, La;Extranjero;Mujeres;1 de enero de 2019;3.161
11022 Línea de la Concepción, La;Extranjero;Mujeres;1 de enero de 2018;3.038
11022 Línea de la Concepción, La;Extranjero;Mujeres;1 de enero de 2017;2.969
11022 Línea de la Concepción, La;Extranjero;Mujeres;1 de enero de 2016;2.977
11022 Línea de la Concepción, La;Extranjero;Mujeres;1 de enero de 2015;2.904
11022 Línea de la Concepción, La;Europa (sin España);Total;1 de enero de 2020;3.638
11022 Línea de la Concepción, La;Europa (sin España);Total;1 de enero de 2019;3.483
11022 Línea de la Concepción, La;Europa (sin España);Total;1 de enero de 2018;3.399
11022 Línea de la Concepción, La;Europa (sin España);Total;1 de enero de 2017;3.381
11022 Línea de la Concepción, La;Europa (sin España);Total;1 de enero de 2016;3.495
11022 Línea de la Concepción, La;Europa (sin España);Total;1 de enero de 2015;3.498
11022 Línea de la Concepción, La;Europa (sin España);Hombres;1 de enero de 2020;1.899
11022 Línea de la Concepción, La;Europa (sin España);Hombres;1 de enero de 2019;1.820
11022 Línea de la Concepción, La;Europa (sin España);Hombres;1 de enero de 2018;1.758
11022 Línea de la Concepción, La;Europa (sin España);Hombres;1 de enero de 2017;1.770
11022 Línea de la Concepción, La;Europa (sin España);Hombres;1 de enero de 2016;1.840
11022 Línea de la Concepción, La;Europa (sin España);Hombres;1 de enero de 2015;1.851
11022 Línea de la Concepción, La;Europa (sin España);Mujeres;1 de enero de 2020;1.739
11022 Línea de la Concepción, La;Europa (sin España);Mujeres;1 de enero de 2019;1.663
11022 Línea de la Concepción, La;Europa (sin España);Mujeres;1 de enero de 2018;1.641
11022 Línea de la Concepción, La;Europa (sin España);Mujeres;1 de enero de 2017;1.611
11022 Línea de la Concepción, La;Europa (sin España);Mujeres;1 de enero de 2016;1.655
11022 Línea de la Concepción, La;Europa (sin España);Mujeres;1 de enero de 2015;1.647
11022 Línea de la Concepción, La;Alemania;Total;1 de enero de 2020;274
11022 Línea de la Concepción, La;Alemania;Total;1 de enero de 2019;265
11022 Línea de la Concepción, La;Alemania;Total;1 de enero de 2018;270
11022 Línea de la Concepción, La;Alemania;Total;1 de enero de 2017;271
11022 Línea de la Concepción, La;Alemania;Total;1 de enero de 2016;279
11022 Línea de la Concepción, La;Alemania;Total;1 de enero de 2015;290
11022 Línea de la Concepción, La;Alemania;Hombres;1 de enero de 2020;135
11022 Línea de la Concepción, La;Alemania;Hombres;1 de enero de 2019;136
11022 Línea de la Concepción, La;Alemania;Hombres;1 de enero de 2018;139
11022 Línea de la Concepción, La;Alemania;Hombres;1 de enero de 2017;143
11022 Línea de la Concepción, La;Alemania;Hombres;1 de enero de 2016;146
11022 Línea de la Concepción, La;Alemania;Hombres;1 de enero de 2015;151
11022 Línea de la Concepción, La;Alemania;Mujeres;1 de enero de 2020;139
11022 Línea de la Concepción, La;Alemania;Mujeres;1 de enero de 2019;129
11022 Línea de la Concepción, La;Alemania;Mujeres;1 de enero de 2018;131
11022 Línea de la Concepción, La;Alemania;Mujeres;1 de enero de 2017;128
11022 Línea de la Concepción, La;Alemania;Mujeres;1 de enero de 2016;133
11022 Línea de la Concepción, La;Alemania;Mujeres;1 de enero de 2015;139
11022 Línea de la Concepción, La;Bulgaria;Total;1 de enero de 2020;90
11022 Línea de la Concepción, La;Bulgaria;Total;1 de enero de 2019;98
11022 Línea de la Concepción, La;Bulgaria;Total;1 de enero de 2018;97
11022 Línea de la Concepción, La;Bulgaria;Total;1 de enero de 2017;92
11022 Línea de la Concepción, La;Bulgaria;Total;1 de enero de 2016;79
11022 Línea de la Concepción, La;Bulgaria;Total;1 de enero de 2015;75
11022 Línea de la Concepción, La;Bulgaria;Hombres;1 de enero de 2020;46
11022 Línea de la Concepción, La;Bulgaria;Hombres;1 de enero de 2019;53
11022 Línea de la Concepción, La;Bulgaria;Hombres;1 de enero de 2018;52
11022 Línea de la Concepción, La;Bulgaria;Hombres;1 de enero de 2017;52
11022 Línea de la Concepción, La;Bulgaria;Hombres;1 de enero de 2016;42
11022 Línea de la Concepción, La;Bulgaria;Hombres;1 de enero de 2015;40
11022 Línea de la Concepción, La;Bulgaria;Mujeres;1 de enero de 2020;44
11022 Línea de la Concepción, La;Bulgaria;Mujeres;1 de enero de 2019;45
11022 Línea de la Concepción, La;Bulgaria;Mujeres;1 de enero de 2018;45
11022 Línea de la Concepción, La;Bulgaria;Mujeres;1 de enero de 2017;40
11022 Línea de la Concepción, La;Bulgaria;Mujeres;1 de enero de 2016;37
11022 Línea de la Concepción, La;Bulgaria;Mujeres;1 de enero de 2015;35
11022 Línea de la Concepción, La;Francia;Total;1 de enero de 2020;361
11022 Línea de la Concepción, La;Francia;Total;1 de enero de 2019;364
11022 Línea de la Concepción, La;Francia;Total;1 de enero de 2018;360
11022 Línea de la Concepción, La;Francia;Total;1 de enero de 2017;367
11022 Línea de la Concepción, La;Francia;Total;1 de enero de 2016;377
11022 Línea de la Concepción, La;Francia;Total;1 de enero de 2015;386
11022 Línea de la Concepción, La;Francia;Hombres;1 de enero de 2020;172
11022 Línea de la Concepción, La;Francia;Hombres;1 de enero de 2019;182
11022 Línea de la Concepción, La;Francia;Hombres;1 de enero de 2018;180
11022 Línea de la Concepción, La;Francia;Hombres;1 de enero de 2017;185
11022 Línea de la Concepción, La;Francia;Hombres;1 de enero de 2016;188
11022 Línea de la Concepción, La;Francia;Hombres;1 de enero de 2015;194
11022 Línea de la Concepción, La;Francia;Mujeres;1 de enero de 2020;189
11022 Línea de la Concepción, La;Francia;Mujeres;1 de enero de 2019;182
11022 Línea de la Concepción, La;Francia;Mujeres;1 de enero de 2018;180
11022 Línea de la Concepción, La;Francia;Mujeres;1 de enero de 2017;182
11022 Línea de la Concepción, La;Francia;Mujeres;1 de enero de 2016;189
11022 Línea de la Concepción, La;Francia;Mujeres;1 de enero de 2015;192
11022 Línea de la Concepción, La;Italia;Total;1 de enero de 2020;202
11022 Línea de la Concepción, La;Italia;Total;1 de enero de 2019;181
11022 Línea de la Concepción, La;Italia;Total;1 de enero de 2018;157
11022 Línea de la Concepción, La;Italia;Total;1 de enero de 2017;140
11022 Línea de la Concepción, La;Italia;Total;1 de enero de 2016;132
11022 Línea de la Concepción, La;Italia;Total;1 de enero de 2015;130
11022 Línea de la Concepción, La;Italia;Hombres;1 de enero de 2020;135
11022 Línea de la Concepción, La;Italia;Hombres;1 de enero de 2019;121
11022 Línea de la Concepción, La;Italia;Hombres;1 de enero de 2018;101
11022 Línea de la Concepción, La;Italia;Hombres;1 de enero de 2017;92
11022 Línea de la Concepción, La;Italia;Hombres;1 de enero de 2016;86
11022 Línea de la Concepción, La;Italia;Hombres;1 de enero de 2015;87
11022 Línea de la Concepción, La;Italia;Mujeres;1 de enero de 2020;67
11022 Línea de la Concepción, La;Italia;Mujeres;1 de enero de 2019;60
11022 Línea de la Concepción, La;Italia;Mujeres;1 de enero de 2018;56
11022 Línea de la Concepción, La;Italia;Mujeres;1 de enero de 2017;48
11022 Línea de la Concepción, La;Italia;Mujeres;1 de enero de 2016;46
11022 Línea de la Concepción, La;Italia;Mujeres;1 de enero de 2015;43
11022 Línea de la Concepción, La;Polonia;Total;1 de enero de 2020;97
11022 Línea de la Concepción, La;Polonia;Total;1 de enero de 2019;103
11022 Línea de la Concepción, La;Polonia;Total;1 de enero de 2018;107
11022 Línea de la Concepción, La;Polonia;Total;1 de enero de 2017;104
11022 Línea de la Concepción, La;Polonia;Total;1 de enero de 2016;107
11022 Línea de la Concepción, La;Polonia;Total;1 de enero de 2015;98
11022 Línea de la Concepción, La;Polonia;Hombres;1 de enero de 2020;48
11022 Línea de la Concepción, La;Polonia;Hombres;1 de enero de 2019;46
11022 Línea de la Concepción, La;Polonia;Hombres;1 de enero de 2018;47
11022 Línea de la Concepción, La;Polonia;Hombres;1 de enero de 2017;50
11022 Línea de la Concepción, La;Polonia;Hombres;1 de enero de 2016;56
11022 Línea de la Concepción, La;Polonia;Hombres;1 de enero de 2015;51
11022 Línea de la Concepción, La;Polonia;Mujeres;1 de enero de 2020;49
11022 Línea de la Concepción, La;Polonia;Mujeres;1 de enero de 2019;57
11022 Línea de la Concepción, La;Polonia;Mujeres;1 de enero de 2018;60
11022 Línea de la Concepción, La;Polonia;Mujeres;1 de enero de 2017;54
11022 Línea de la Concepción, La;Polonia;Mujeres;1 de enero de 2016;51
11022 Línea de la Concepción, La;Polonia;Mujeres;1 de enero de 2015;47
11022 Línea de la Concepción, La;Portugal;Total;1 de enero de 2020;224
11022 Línea de la Concepción, La;Portugal;Total;1 de enero de 2019;213
11022 Línea de la Concepción, La;Portugal;Total;1 de enero de 2018;218
11022 Línea de la Concepción, La;Portugal;Total;1 de enero de 2017;240
11022 Línea de la Concepción, La;Portugal;Total;1 de enero de 2016;247
11022 Línea de la Concepción, La;Portugal;Total;1 de enero de 2015;237
11022 Línea de la Concepción, La;Portugal;Hombres;1 de enero de 2020;153
11022 Línea de la Concepción, La;Portugal;Hombres;1 de enero de 2019;144
11022 Línea de la Concepción, La;Portugal;Hombres;1 de enero de 2018;148
11022 Línea de la Concepción, La;Portugal;Hombres;1 de enero de 2017;152
11022 Línea de la Concepción, La;Portugal;Hombres;1 de enero de 2016;150
11022 Línea de la Concepción, La;Portugal;Hombres;1 de enero de 2015;159
11022 Línea de la Concepción, La;Portugal;Mujeres;1 de enero de 2020;71
11022 Línea de la Concepción, La;Portugal;Mujeres;1 de enero de 2019;69
11022 Línea de la Concepción, La;Portugal;Mujeres;1 de enero de 2018;70
11022 Línea de la Concepción, La;Portugal;Mujeres;1 de enero de 2017;88
11022 Línea de la Concepción, La;Portugal;Mujeres;1 de enero de 2016;97
11022 Línea de la Concepción, La;Portugal;Mujeres;1 de enero de 2015;78
11022 Línea de la Concepción, La;Reino Unido;Total;1 de enero de 2020;1.317
11022 Línea de la Concepción, La;Reino Unido;Total;1 de enero de 2019;1.203
11022 Línea de la Concepción, La;Reino Unido;Total;1 de enero de 2018;1.159
11022 Línea de la Concepción, La;Reino Unido;Total;1 de enero de 2017;1.169
11022 Línea de la Concepción, La;Reino Unido;Total;1 de enero de 2016;1.312
11022 Línea de la Concepción, La;Reino Unido;Total;1 de enero de 2015;1.372
11022 Línea de la Concepción, La;Reino Unido;Hombres;1 de enero de 2020;669
11022 Línea de la Concepción, La;Reino Unido;Hombres;1 de enero de 2019;615
11022 Línea de la Concepción, La;Reino Unido;Hombres;1 de enero de 2018;593
11022 Línea de la Concepción, La;Reino Unido;Hombres;1 de enero de 2017;603
11022 Línea de la Concepción, La;Reino Unido;Hombres;1 de enero de 2016;698
11022 Línea de la Concepción, La;Reino Unido;Hombres;1 de enero de 2015;720
11022 Línea de la Concepción, La;Reino Unido;Mujeres;1 de enero de 2020;648
11022 Línea de la Concepción, La;Reino Unido;Mujeres;1 de enero de 2019;588
11022 Línea de la Concepción, La;Reino Unido;Mujeres;1 de enero de 2018;566
11022 Línea de la Concepción, La;Reino Unido;Mujeres;1 de enero de 2017;566
11022 Línea de la Concepción, La;Reino Unido;Mujeres;1 de enero de 2016;614
11022 Línea de la Concepción, La;Reino Unido;Mujeres;1 de enero de 2015;652
11022 Línea de la Concepción, La;Rumanía;Total;1 de enero de 2020;428
11022 Línea de la Concepción, La;Rumanía;Total;1 de enero de 2019;433
11022 Línea de la Concepción, La;Rumanía;Total;1 de enero de 2018;439
11022 Línea de la Concepción, La;Rumanía;Total;1 de enero de 2017;425
11022 Línea de la Concepción, La;Rumanía;Total;1 de enero de 2016;437
11022 Línea de la Concepción, La;Rumanía;Total;1 de enero de 2015;416
11022 Línea de la Concepción, La;Rumanía;Hombres;1 de enero de 2020;226
11022 Línea de la Concepción, La;Rumanía;Hombres;1 de enero de 2019;221
11022 Línea de la Concepción, La;Rumanía;Hombres;1 de enero de 2018;219
11022 Línea de la Concepción, La;Rumanía;Hombres;1 de enero de 2017;213
11022 Línea de la Concepción, La;Rumanía;Hombres;1 de enero de 2016;219
11022 Línea de la Concepción, La;Rumanía;Hombres;1 de enero de 2015;213
11022 Línea de la Concepción, La;Rumanía;Mujeres;1 de enero de 2020;202
11022 Línea de la Concepción, La;Rumanía;Mujeres;1 de enero de 2019;212
11022 Línea de la Concepción, La;Rumanía;Mujeres;1 de enero de 2018;220
11022 Línea de la Concepción, La;Rumanía;Mujeres;1 de enero de 2017;212
11022 Línea de la Concepción, La;Rumanía;Mujeres;1 de enero de 2016;218
11022 Línea de la Concepción, La;Rumanía;Mujeres;1 de enero de 2015;203
11022 Línea de la Concepción, La;Rusia;Total;1 de enero de 2020;37
11022 Línea de la Concepción, La;Rusia;Total;1 de enero de 2019;34
11022 Línea de la Concepción, La;Rusia;Total;1 de enero de 2018;34
11022 Línea de la Concepción, La;Rusia;Total;1 de enero de 2017;31
11022 Línea de la Concepción, La;Rusia;Total;1 de enero de 2016;23
11022 Línea de la Concepción, La;Rusia;Total;1 de enero de 2015;23
11022 Línea de la Concepción, La;Rusia;Hombres;1 de enero de 2020;3
11022 Línea de la Concepción, La;Rusia;Hombres;1 de enero de 2019;4
11022 Línea de la Concepción, La;Rusia;Hombres;1 de enero de 2018;6
11022 Línea de la Concepción, La;Rusia;Hombres;1 de enero de 2017;6
11022 Línea de la Concepción, La;Rusia;Hombres;1 de enero de 2016;5
11022 Línea de la Concepción, La;Rusia;Hombres;1 de enero de 2015;4
11022 Línea de la Concepción, La;Rusia;Mujeres;1 de enero de 2020;34
11022 Línea de la Concepción, La;Rusia;Mujeres;1 de enero de 2019;30
11022 Línea de la Concepción, La;Rusia;Mujeres;1 de enero de 2018;28
11022 Línea de la Concepción, La;Rusia;Mujeres;1 de enero de 2017;25
11022 Línea de la Concepción, La;Rusia;Mujeres;1 de enero de 2016;18
11022 Línea de la Concepción, La;Rusia;Mujeres;1 de enero de 2015;19
11022 Línea de la Concepción, La;Ucrania;Total;1 de enero de 2020;41
11022 Línea de la Concepción, La;Ucrania;Total;1 de enero de 2019;43
11022 Línea de la Concepción, La;Ucrania;Total;1 de enero de 2018;45
11022 Línea de la Concepción, La;Ucrania;Total;1 de enero de 2017;44
11022 Línea de la Concepción, La;Ucrania;Total;1 de enero de 2016;30
11022 Línea de la Concepción, La;Ucrania;Total;1 de enero de 2015;34
11022 Línea de la Concepción, La;Ucrania;Hombres;1 de enero de 2020;15
11022 Línea de la Concepción, La;Ucrania;Hombres;1 de enero de 2019;16
11022 Línea de la Concepción, La;Ucrania;Hombres;1 de enero de 2018;19
11022 Línea de la Concepción, La;Ucrania;Hombres;1 de enero de 2017;18
11022 Línea de la Concepción, La;Ucrania;Hombres;1 de enero de 2016;13
11022 Línea de la Concepción, La;Ucrania;Hombres;1 de enero de 2015;16
11022 Línea de la Concepción, La;Ucrania;Mujeres;1 de enero de 2020;26
11022 Línea de la Concepción, La;Ucrania;Mujeres;1 de enero de 2019;27
11022 Línea de la Concepción, La;Ucrania;Mujeres;1 de enero de 2018;26
11022 Línea de la Concepción, La;Ucrania;Mujeres;1 de enero de 2017;26
11022 Línea de la Concepción, La;Ucrania;Mujeres;1 de enero de 2016;17
11022 Línea de la Concepción, La;Ucrania;Mujeres;1 de enero de 2015;18
11022 Línea de la Concepción, La;África;Total;1 de enero de 2020;1.588
11022 Línea de la Concepción, La;África;Total;1 de enero de 2019;1.493
11022 Línea de la Concepción, La;África;Total;1 de enero de 2018;1.363
11022 Línea de la Concepción, La;África;Total;1 de enero de 2017;1.306
11022 Línea de la Concepción, La;África;Total;1 de enero de 2016;1.254
11022 Línea de la Concepción, La;África;Total;1 de enero de 2015;1.151
11022 Línea de la Concepción, La;África;Hombres;1 de enero de 2020;881
11022 Línea de la Concepción, La;África;Hombres;1 de enero de 2019;833
11022 Línea de la Concepción, La;África;Hombres;1 de enero de 2018;741
11022 Línea de la Concepción, La;África;Hombres;1 de enero de 2017;726
11022 Línea de la Concepción, La;África;Hombres;1 de enero de 2016;689
11022 Línea de la Concepción, La;África;Hombres;1 de enero de 2015;610
11022 Línea de la Concepción, La;África;Mujeres;1 de enero de 2020;707
11022 Línea de la Concepción, La;África;Mujeres;1 de enero de 2019;660
11022 Línea de la Concepción, La;África;Mujeres;1 de enero de 2018;622
11022 Línea de la Concepción, La;África;Mujeres;1 de enero de 2017;580
11022 Línea de la Concepción, La;África;Mujeres;1 de enero de 2016;565
11022 Línea de la Concepción, La;África;Mujeres;1 de enero de 2015;541
11022 Línea de la Concepción, La;Argelia;Total;1 de enero de 2020;9
11022 Línea de la Concepción, La;Argelia;Total;1 de enero de 2019;8
11022 Línea de la Concepción, La;Argelia;Total;1 de enero de 2018;9
11022 Línea de la Concepción, La;Argelia;Total;1 de enero de 2017;11
11022 Línea de la Concepción, La;Argelia;Total;1 de enero de 2016;12
11022 Línea de la Concepción, La;Argelia;Total;1 de enero de 2015;14
11022 Línea de la Concepción, La;Argelia;Hombres;1 de enero de 2020;7
11022 Línea de la Concepción, La;Argelia;Hombres;1 de enero de 2019;6
11022 Línea de la Concepción, La;Argelia;Hombres;1 de enero de 2018;7
11022 Línea de la Concepción, La;Argelia;Hombres;1 de enero de 2017;8
11022 Línea de la Concepción, La;Argelia;Hombres;1 de enero de 2016;9
11022 Línea de la Concepción, La;Argelia;Hombres;1 de enero de 2015;9
11022 Línea de la Concepción, La;Argelia;Mujeres;1 de enero de 2020;2
11022 Línea de la Concepción, La;Argelia;Mujeres;1 de enero de 2019;2
11022 Línea de la Concepción, La;Argelia;Mujeres;1 de enero de 2018;2
11022 Línea de la Concepción, La;Argelia;Mujeres;1 de enero de 2017;3
11022 Línea de la Concepción, La;Argelia;Mujeres;1 de enero de 2016;3
11022 Línea de la Concepción, La;Argelia;Mujeres;1 de enero de 2015;5
11022 Línea de la Concepción, La;Marruecos;Total;1 de enero de 2020;1.408
11022 Línea de la Concepción, La;Marruecos;Total;1 de enero de 2019;1.338
11022 Línea de la Concepción, La;Marruecos;Total;1 de enero de 2018;1.220
11022 Línea de la Concepción, La;Marruecos;Total;1 de enero de 2017;1.155
11022 Línea de la Concepción, La;Marruecos;Total;1 de enero de 2016;1.108
11022 Línea de la Concepción, La;Marruecos;Total;1 de enero de 2015;1.018
11022 Línea de la Concepción, La;Marruecos;Hombres;1 de enero de 2020;756
11022 Línea de la Concepción, La;Marruecos;Hombres;1 de enero de 2019;724
11022 Línea de la Concepción, La;Marruecos;Hombres;1 de enero de 2018;641
11022 Línea de la Concepción, La;Marruecos;Hombres;1 de enero de 2017;618
11022 Línea de la Concepción, La;Marruecos;Hombres;1 de enero de 2016;586
11022 Línea de la Concepción, La;Marruecos;Hombres;1 de enero de 2015;521
11022 Línea de la Concepción, La;Marruecos;Mujeres;1 de enero de 2020;652
11022 Línea de la Concepción, La;Marruecos;Mujeres;1 de enero de 2019;614
11022 Línea de la Concepción, La;Marruecos;Mujeres;1 de enero de 2018;579
11022 Línea de la Concepción, La;Marruecos;Mujeres;1 de enero de 2017;537
11022 Línea de la Concepción, La;Marruecos;Mujeres;1 de enero de 2016;522
11022 Línea de la Concepción, La;Marruecos;Mujeres;1 de enero de 2015;497
11022 Línea de la Concepción, La;Nigeria;Total;1 de enero de 2020;20
11022 Línea de la Concepción, La;Nigeria;Total;1 de enero de 2019;21
11022 Línea de la Concepción, La;Nigeria;Total;1 de enero de 2018;18
11022 Línea de la Concepción, La;Nigeria;Total;1 de enero de 2017;13
11022 Línea de la Concepción, La;Nigeria;Total;1 de enero de 2016;17
11022 Línea de la Concepción, La;Nigeria;Total;1 de enero de 2015;14
